,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300
YOR326W,0.0616666666667,0.0644444444444,0.022962962963,0.0278571428571,0.0238888888889,0.016746031746,0.0171428571429,0.0191666666667,0.0486666666667,0.0463888888889,0.0688888888889,0.0404166666667
YOR327C,0.166666666667,0.160833333333,0.095,0.09625,0.0978125,0.0698412698413,0.0661904761905,0.0688095238095,0.123333333333,0.13,0.158333333333,0.115333333333
YOR328W,,,0.00166666666667,0.0,0.00166666666667,0.000833333333333,0.0025,0.000555555555556,0.00333333333333,,,0.0
YOR329C,0.0533333333333,0.0533333333333,0.0222222222222,0.0233333333333,0.0133333333333,0.0225,0.01,0.0144444444444,0.0383333333333,0.0533333333333,0.055,0.035
YOR330C,,,0.01,0.0175,0.0122222222222,0.00722222222222,0.00666666666667,0.00875,0.025,0.0233333333333,0.0383333333333,0.0216666666667
YOR332W,0.197166666667,0.195,0.104705882353,0.105588235294,0.10625,0.072323943662,0.071164021164,0.0721164021164,0.153397435897,0.14962962963,0.187142857143,0.141666666667
YOR333C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
YOR334W,,,,0.0316666666667,0.025,0.015,0.01,,,0.035,,
YOR335C,0.136666666667,0.139444444444,0.070119047619,0.0697619047619,0.072962962963,0.048,0.0511111111111,0.0471333333333,0.105476190476,0.105625,0.13,0.104833333333
YOR336W,0.0566666666667,0.045,0.0233333333333,0.0205555555556,0.0183333333333,0.0166666666667,0.0130555555556,0.015,0.035,0.035,0.0483333333333,0.0333333333333
YOR337W,0.0416666666667,0.0366666666667,0.0244444444444,0.0233333333333,0.0138888888889,0.0145833333333,0.0122222222222,0.0127777777778,0.0394444444444,0.0275,0.0433333333333,0.0358333333333
YOR338W,,,,,0.0,,0.0,0.0,,,,
YOR340C,0.138333333333,0.1325,0.0655555555556,0.0591666666667,0.0741666666667,0.0483333333333,0.0489393939394,0.04625,0.09875,0.102083333333,0.125555555556,0.0903333333333
YOR341W,0.08,0.0794444444444,0.039880952381,0.0370833333333,0.041,0.0240476190476,0.0236111111111,0.022962962963,0.0603703703704,0.0563333333333,0.0822222222222,0.0543055555556
YOR342C,0.0883333333333,0.0833333333333,0.03125,0.0433333333333,0.0355555555556,0.0197222222222,0.0258333333333,0.0225,0.0416666666667,0.0666666666667,0.0733333333333,0.0477777777778
YOR343C,,,,,,,,0.0,,,,
YOR344C,,0.16,0.0808333333333,0.0633333333333,0.0733333333333,0.0391666666667,0.0453333333333,0.05,0.0983333333333,0.113333333333,,0.095
YOR346W,,,,,0.0216666666667,0.00916666666667,0.0116666666667,,0.015,0.0283333333333,,
YOR347C,0.0916666666667,0.121666666667,0.0541666666667,0.0516666666667,0.05,0.0441666666667,0.0416666666667,0.0408333333333,,0.085,,0.0683333333333
YOR349W,,,0.0183333333333,0.025,,,0.02,0.01,,,0.0466666666667,0.03
YOR350C,,,,,,0.00666666666667,0.0133333333333,0.005,,0.03,,
YOR352W,,,0.05,0.0883333333333,0.0766666666667,,0.0466666666667,0.0316666666667,,0.111666666667,,0.0833333333333
YOR353C,0.045,,0.0166666666667,0.0266666666667,0.0233333333333,0.0154166666667,0.0145833333333,0.0123333333333,0.0366666666667,0.035,0.0433333333333,0.0325
YOR354C,0.0583333333333,,0.0208333333333,0.0258333333333,0.0333333333333,0.0129166666667,0.0183333333333,0.0188888888889,0.0433333333333,0.0366666666667,0.0533333333333,0.0433333333333
YOR355W,0.05,0.0566666666667,0.0272222222222,0.0272222222222,0.0233333333333,0.0147222222222,0.015,0.02,0.0466666666667,0.0433333333333,0.0566666666667,0.0429166666667
YOR356W,0.08,0.08,0.0455555555556,0.045,0.0383333333333,0.025,0.0286666666667,0.0291666666667,,0.0483333333333,0.085,0.0541666666667
YOR357C,,0.0966666666667,0.0591666666667,0.0483333333333,0.0616666666667,0.0316666666667,0.035,0.0408333333333,,0.0666666666667,0.103333333333,0.075
YOR358W,,,0.0466666666667,0.0383333333333,0.0416666666667,0.025,0.0283333333333,0.02,0.0733333333333,0.065,,
YOR359W,0.07,,0.0475,0.045,0.045,0.0333333333333,0.0255555555556,0.0316666666667,,0.0716666666667,0.103333333333,
YOR360C,,,0.0283333333333,0.0366666666667,,,0.0166666666667,0.0333333333333,,,,0.0466666666667
YOR361C,0.141333333333,0.142333333333,0.070641025641,0.0759259259259,0.0772549019608,0.0475806451613,0.0500476190476,0.0528571428571,0.110333333333,0.105128205128,0.134444444444,0.103095238095
YOR362C,0.1275,0.125833333333,0.0615277777778,0.061875,0.0585714285714,0.0423333333333,0.0391666666667,0.0406666666667,0.0941666666667,0.0916666666667,0.118,0.086875
YOR363C,,,0.0116666666667,,0.015,0.00666666666667,0.00833333333333,0.01,0.0266666666667,,,
YOR366W,,,0.0,,,0.0,0.0,0.0,0.0,,,
YOR367W,0.101666666667,0.11,0.0633333333333,0.0595833333333,0.0525,0.039375,0.0369444444444,0.0353333333333,0.0888888888889,0.0666666666667,0.108333333333,0.0805555555556
YOR368W,0.07,0.0533333333333,0.0375,0.0355555555556,0.035,0.025,0.0170833333333,0.0229166666667,0.0583333333333,0.0527777777778,0.0783333333333,0.0608333333333
YOR369C,0.223844444444,0.225315315315,0.119561042524,0.123279569892,0.124387144993,0.0826392572944,0.0839886039886,0.0866965811966,0.174729166667,0.173619957537,0.215770440252,0.165434439179
YOR370C,0.0616666666667,0.0675,0.0275925925926,0.0295454545455,0.0208333333333,0.0157777777778,0.0153846153846,0.0164814814815,0.0443333333333,0.043,0.0616666666667,0.0390476190476
YOR371C,0.0433333333333,0.05,0.0193939393939,0.0218181818182,0.0186666666667,0.0151666666667,0.0145833333333,0.0144117647059,0.0337037037037,0.0425,0.0543333333333,0.0345833333333
YOR372C,,,,0.0,0.0,0.0,0.0,0.0,,,,
YOR373W,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
YOR374W,0.115,0.12,0.0666666666667,0.0673333333333,0.0616666666667,0.0446666666667,0.0442307692308,0.0436111111111,0.0933333333333,0.0958333333333,0.123333333333,0.0922222222222
YOR375C,0.18375,0.190416666667,0.0940476190476,0.0988461538462,0.103928571429,0.07025,0.0714583333333,0.0731578947368,0.155833333333,0.144047619048,0.17375,0.135833333333
YOR377W,0.0633333333333,0.0733333333333,0.0433333333333,0.0291666666667,0.0233333333333,0.0216666666667,0.0161111111111,0.0161111111111,0.0525,0.0516666666667,0.0666666666667,0.05
YOR378W,,,,,0.025,,,0.015,0.0566666666667,0.0483333333333,,
YOR379C,,,0.0,,,,,0.0,,,,
YOR380W,,,0.00833333333333,0.00666666666667,0.00666666666667,0.0116666666667,0.0075,0.00833333333333,0.0133333333333,,,0.0133333333333
YOR381W,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOR382W,0.174444444444,0.184166666667,0.100555555556,0.0983333333333,0.104047619048,0.067984496124,0.069391025641,0.0717816091954,0.139074074074,0.142380952381,0.173611111111,0.1348
YOR383C,0.223333333333,0.2075,0.127083333333,0.133,0.128333333333,0.0866666666667,0.0903846153846,0.0895238095238,0.170138888889,0.168333333333,0.202222222222,0.164019607843
YOR385W,,0.103333333333,0.045,0.0666666666667,0.055,0.0341666666667,0.0425,0.0379166666667,0.0783333333333,,0.116666666667,0.075
YOR386W,,,,,,,0.0183333333333,,,,,
YOR389W,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
YOR390W,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
YOR393W,,,,,,0.0,0.0,0.0,,,,
YPL001W,,,0.055,0.0633333333333,0.075,0.0466666666667,0.0441666666667,0.0416666666667,,0.085,0.113333333333,
YPL002C,,,0.0333333333333,,0.0333333333333,0.0194444444444,0.0225,0.0225,0.065,,,0.055
YPL003W,0.0416666666667,0.0433333333333,0.0227777777778,,0.0233333333333,0.0120833333333,0.0166666666667,0.0125,0.0383333333333,0.04,0.0433333333333,0.0291666666667
YPL004C,0.1675,0.163333333333,0.0840476190476,0.0878571428571,0.0947916666667,0.0564444444444,0.0598333333333,0.0592424242424,0.129444444444,0.126388888889,0.154444444444,0.120925925926
YPL005W,,,,0.0133333333333,0.01,,0.00666666666667,0.0075,0.0166666666667,,,0.02
YPL006W,0.0416666666667,0.0516666666667,0.0288888888889,0.02375,0.0283333333333,0.014,0.0163333333333,0.0188888888889,0.045,0.0375,0.0566666666667,0.0366666666667
YPL007C,,0.0616666666667,0.02,0.0241666666667,0.0308333333333,0.015,0.0125,0.0225,0.0416666666667,0.0516666666667,,0.0416666666667
YPL008W,,0.045,0.0138888888889,0.0125,0.0125,0.00583333333333,0.01,0.01,,0.03,,0.0233333333333
YPL009C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL010W,0.125833333333,0.137,0.0679761904762,0.0726388888889,0.0675641025641,0.0476515151515,0.0458024691358,0.0476666666667,0.0966666666667,0.10619047619,0.12125,0.0954545454545
YPL011C,0.0533333333333,,0.0241666666667,0.03,0.0266666666667,0.0177777777778,0.0179166666667,0.0194444444444,0.04,0.0441666666667,0.0616666666667,0.035
YPL012W,0.0816666666667,0.0816666666667,0.0416666666667,0.0376666666667,0.0383333333333,0.0256666666667,0.0222727272727,0.0264814814815,0.0555555555556,0.06,0.0738888888889,0.055
YPL013C,0.125833333333,0.145,0.06625,0.0652380952381,0.06625,0.0427777777778,0.0454166666667,0.0488461538462,0.0922222222222,0.0970833333333,0.136666666667,0.0966666666667
YPL014W,,0.0816666666667,0.0383333333333,0.0416666666667,0.0516666666667,,0.025,0.0233333333333,,0.0783333333333,,
YPL015C,0.0416666666667,0.0433333333333,0.0116666666667,0.0258333333333,0.0233333333333,0.0108333333333,0.0129166666667,0.01,0.0383333333333,0.0316666666667,0.0366666666667,0.0166666666667
YPL016W,,,0.0,,,0.0,0.0,0.0,,,,
YPL019C,0.0783333333333,0.101666666667,0.0416666666667,0.0466666666667,0.0458333333333,0.0291666666667,0.0296666666667,0.0293333333333,0.0625,0.0716666666667,0.101666666667,0.0641666666667
YPL020C,0.0566666666667,0.055,0.0244444444444,0.0316666666667,0.0238888888889,0.0206666666667,0.0204166666667,0.0203333333333,0.05,0.0533333333333,0.0666666666667,0.0475
YPL022W,0.025,0.025,0.0116666666667,0.02,0.0133333333333,0.0075,0.00666666666667,0.0108333333333,0.00833333333333,0.0216666666667,,0.0216666666667
YPL023C,0.0825,0.0866666666667,0.04,0.0416666666667,0.0455555555556,0.0358333333333,0.03,0.0321428571429,0.0625,0.075,0.0933333333333,0.0558333333333
YPL024W,,0.0566666666667,0.0283333333333,0.0266666666667,0.0233333333333,0.0177777777778,0.0166666666667,0.0241666666667,0.0416666666667,0.05,0.065,0.0433333333333
YPL026C,0.0616666666667,,0.0275,0.03,0.0291666666667,0.0241666666667,0.02,0.025,0.04,0.0366666666667,,0.0458333333333
YPL028W,0.157727272727,0.159,0.0832380952381,0.0842682926829,0.0870175438596,0.0577868852459,0.0581761006289,0.06,0.123333333333,0.118412698413,0.147692307692,0.112816091954
YPL029W,,,,0.01,0.0166666666667,0.01,0.00833333333333,0.00916666666667,0.045,0.0316666666667,0.04,0.0266666666667
YPL030W,0.106666666667,,0.04,0.0633333333333,0.0508333333333,0.0336666666667,0.0330952380952,0.025,0.0683333333333,0.0666666666667,0.11,0.0633333333333
YPL031C,0.101666666667,0.13,0.0625,0.0516666666667,0.06,0.04,0.04875,0.037,0.0916666666667,0.0908333333333,0.126666666667,0.0758333333333
YPL032C,0.0983333333333,0.095,0.0458333333333,0.0320833333333,0.0436666666667,0.02125,0.0216666666667,0.024375,0.0566666666667,0.055,0.075,0.065
YPL034W,0.0283333333333,0.0266666666667,0.00944444444444,0.0108333333333,0.0116666666667,0.00666666666667,0.00611111111111,0.00833333333333,0.01,0.0216666666667,0.025,0.0133333333333
YPL037C,0.234285714286,0.241515151515,0.1435,0.144658119658,0.144956140351,0.102602339181,0.102205128205,0.104461538462,0.197222222222,0.193333333333,0.226666666667,0.183333333333
YPL038W,,0.0683333333333,0.0358333333333,0.0366666666667,0.0408333333333,0.0243333333333,0.0242857142857,0.0247222222222,0.0483333333333,0.065,0.0766666666667,0.05
YPL038W-A,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0
YPL039W,,,,0.0366666666667,0.0283333333333,0.0175,,0.0216666666667,0.0566666666667,0.0566666666667,,0.05
YPL040C,,,0.015,0.0183333333333,0.0166666666667,,0.0116666666667,0.0166666666667,,,,0.0216666666667
YPL041C,,,0.0166666666667,0.0166666666667,0.0233333333333,0.0116666666667,,0.015,0.06,,0.0516666666667,0.035
YPL042C,,,0.0183333333333,0.0166666666667,0.0183333333333,0.0125,0.0108333333333,0.00833333333333,,0.045,0.0566666666667,0.0333333333333
YPL043W,0.135,0.125,0.0663333333333,0.0659523809524,0.065,0.0459722222222,0.0437878787879,0.0458333333333,0.0883333333333,0.0908333333333,0.1275,0.0916666666667
YPL045W,,0.0583333333333,0.025,0.0258333333333,0.0258333333333,0.0138888888889,0.0175,0.0195833333333,0.035,0.0283333333333,0.0583333333333,0.0466666666667
YPL046C,0.12,,0.0616666666667,,0.0516666666667,0.0338888888889,0.0275,0.0454166666667,0.0783333333333,0.08,0.101666666667,0.0883333333333
YPL047W,,,0.03,0.035,0.0333333333333,0.025,0.0208333333333,0.0233333333333,0.0666666666667,0.065,,0.0366666666667
YPL048W,0.168333333333,0.171153846154,0.0866203703704,0.0827956989247,0.0878645833333,0.06,0.059537037037,0.0592288557214,0.130350877193,0.129761904762,0.166770833333,0.123095238095
YPL049C,,,0.0391666666667,0.0341666666667,0.0441666666667,0.025,0.0253333333333,0.0245833333333,0.0516666666667,0.0516666666667,,0.0633333333333
YPL050C,0.0816666666667,0.0933333333333,0.0413888888889,0.0422916666667,0.0388888888889,0.0261111111111,0.0244444444444,0.0280555555556,0.0625,0.0666666666667,0.0758333333333,0.0554166666667
YPL051W,,,0.0483333333333,0.0566666666667,0.0583333333333,0.0327777777778,,0.0366666666667,,0.0783333333333,,
YPL052W,0.045,0.0616666666667,0.02,0.0266666666667,,0.0141666666667,0.0116666666667,0.0158333333333,0.0383333333333,0.0466666666667,,
YPL053C,0.0916666666667,0.095,0.0476666666667,0.0405555555556,0.05,0.0252777777778,0.0302777777778,0.0297916666667,0.0716666666667,0.0683333333333,0.0983333333333,0.0658333333333
YPL054W,,,,0.0,,,,0.0,,,,
YPL055C,,,0.0516666666667,0.055,0.0666666666667,0.03,0.0322222222222,0.0370833333333,,0.0775,0.0866666666667,0.0816666666667
YPL056C,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL057C,,,0.045,,0.0316666666667,0.0233333333333,,,,,,0.0616666666667
YPL058C,,,,0.03,,0.025,0.0161111111111,0.0183333333333,0.0383333333333,0.06,,
YPL059W,0.114166666667,0.123333333333,0.065,0.0661111111111,0.0694444444444,0.0435,0.047380952381,0.0433333333333,0.0954166666667,0.09125,0.110555555556,0.0858333333333
YPL060W,,,,,,,,0.015,,,,
YPL061W,0.203888888889,0.208333333333,0.114435028249,0.117469135802,0.12075,0.0808099688474,0.0822309711286,0.085253968254,0.162628205128,0.163392857143,0.194285714286,0.154895833333
YPL062W,,,0.0,,,,0.0,,,,,
YPL063W,0.115555555556,0.109583333333,0.0564583333333,0.0551666666667,0.0622222222222,0.0385897435897,0.0369047619048,0.0415555555556,0.085,0.0842857142857,0.104166666667,0.0785416666667
YPL064C,0.075,,0.0216666666667,0.03,0.0233333333333,0.0183333333333,0.0133333333333,0.0172222222222,0.0433333333333,0.04,,0.035
YPL065W,,,0.0533333333333,0.0666666666667,,0.04,0.0425,0.045,,0.0866666666667,,
YPL066W,0.0283333333333,0.0266666666667,0.0154166666667,0.0104166666667,0.0122222222222,0.00694444444444,0.00777777777778,0.009,0.0266666666667,0.015,0.03,0.02
YPL067C,,0.1,0.0566666666667,0.0616666666667,0.0683333333333,0.0375,0.0366666666667,0.0283333333333,,,,
YPL068C,,,0.04,0.045,0.045,0.0272222222222,0.0341666666667,0.0275,0.065,0.0583333333333,0.075,0.0516666666667
YPL069C,,,,0.0183333333333,0.03,0.02,0.0116666666667,0.0183333333333,,0.0416666666667,,0.045
YPL070W,0.0933333333333,0.0933333333333,0.0333333333333,0.0383333333333,0.03,0.0266666666667,0.0291666666667,0.0261111111111,0.06,0.0616666666667,,0.0633333333333
YPL071C,0.0816666666667,0.09,0.0379166666667,0.0377777777778,0.0416666666667,0.024375,0.0256666666667,0.023125,0.0591666666667,0.0658333333333,0.0866666666667,0.0558333333333
YPL072W,,,0.0133333333333,0.015,0.0133333333333,0.00666666666667,0.0116666666667,0.00666666666667,,,,
YPL074W,,0.0616666666667,0.02,0.0233333333333,0.03,0.0188888888889,0.01625,0.0227777777778,0.0333333333333,0.04,0.05,0.0366666666667
YPL075W,0.0116666666667,0.025,0.0105555555556,0.00666666666667,0.00416666666667,0.00666666666667,0.00452380952381,0.00462962962963,0.0120833333333,0.0175,0.0191666666667,0.0116666666667
YPL076W,,,,,0.0516666666667,,0.0291666666667,0.025,0.0525,0.0516666666667,,0.0616666666667
YPL077C,,,0.04,,,,0.0316666666667,,,,,
YPL078C,0.145,0.138333333333,0.0746296296296,0.0707575757576,0.0771428571429,0.0482222222222,0.0472222222222,0.0533333333333,0.108095238095,0.1,0.129166666667,0.107380952381
YPL079W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL080C,,,0.0,0.0,,,0.0,,,,,
YPL081W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL082C,0.0316666666667,0.0333333333333,0.0113333333333,0.00666666666667,0.01,0.00958333333333,0.0133333333333,0.0113333333333,0.0216666666667,0.0258333333333,0.035,0.0258333333333
YPL083C,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
YPL084W,0.0783333333333,0.0916666666667,0.035,0.0372222222222,0.0425,0.0253333333333,0.0333333333333,0.0245833333333,0.0483333333333,0.0566666666667,0.0733333333333,0.0516666666667
YPL085W,0.0583333333333,0.0783333333333,0.0405555555556,0.0375,0.0376666666667,0.0203333333333,0.0221666666667,0.0220833333333,0.0625,0.05,0.0825,0.0472222222222
YPL086C,0.116666666667,0.128333333333,0.0508333333333,0.0520833333333,0.0591666666667,0.04,0.037,0.0373333333333,0.0816666666667,0.0783333333333,0.1,0.0758333333333
YPL087W,0.0866666666667,0.0916666666667,0.0358333333333,0.05,0.055,0.04,0.0255555555556,0.0258333333333,0.0766666666667,0.0716666666667,0.0983333333333,0.055
YPL088W,0.0405555555556,0.0366666666667,0.0195238095238,0.0155555555556,0.0175,0.0116666666667,0.01125,0.0108333333333,0.0283333333333,0.04,0.0366666666667,0.0416666666667
YPL089C,0.045,,0.03,0.0166666666667,0.025,0.0166666666667,0.0116666666667,0.0183333333333,,,,
YPL090C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL091W,0.139333333333,0.146333333333,0.0808333333333,0.0759375,0.0790476190476,0.0516666666667,0.0544444444444,0.0540476190476,0.10880952381,0.112222222222,0.1325,0.102575757576
YPL092W,0.055,0.05,0.0275,0.0275,0.0272222222222,0.0196666666667,0.0197619047619,0.0145833333333,0.0416666666667,0.035,0.0533333333333,0.0433333333333
YPL093W,0.0961111111111,0.117222222222,0.0470833333333,0.0506666666667,0.0514285714286,0.0350925925926,0.0354385964912,0.0343939393939,0.0785416666667,0.0804166666667,0.1075,0.0735416666667
YPL094C,0.1,0.120833333333,0.047962962963,0.0505555555556,0.0527083333333,0.0334523809524,0.0336666666667,0.038125,0.0754761904762,0.0802777777778,0.109583333333,0.0714285714286
YPL095C,0.045,,0.025,0.02,0.0283333333333,0.0144444444444,0.0216666666667,0.0133333333333,0.04,0.0416666666667,0.0583333333333,0.03
YPL096C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL096W,,,0.0475,0.055,0.035,0.0345833333333,0.0308333333333,0.0383333333333,,0.0816666666667,,0.065
YPL097W,0.0566666666667,,0.0166666666667,0.025,0.0283333333333,0.015,0.0216666666667,0.0125,,,,
YPL098C,0.133333333333,0.124166666667,0.0722222222222,0.0669444444444,0.0721428571429,0.0491666666667,0.05,0.0465384615385,0.0973333333333,0.0988888888889,0.121666666667,0.0923333333333
YPL099C,0.12,,0.05,0.05,0.0533333333333,0.0370833333333,0.0333333333333,0.0361111111111,0.0866666666667,,,0.0966666666667
YPL100W,,,0.0433333333333,0.0433333333333,0.04,,0.0191666666667,0.0316666666667,,0.0583333333333,,
YPL101W,0.0966666666667,0.103333333333,0.0438888888889,0.0388888888889,0.0420833333333,0.0283333333333,0.0222222222222,0.0240476190476,0.0658333333333,0.0583333333333,0.085,0.0588888888889
YPL103C,,,,0.0466666666667,0.0416666666667,0.0216666666667,0.0183333333333,0.0266666666667,,,,
YPL104W,,,0.025,0.035,0.0283333333333,0.0116666666667,0.0138888888889,0.0145833333333,0.0416666666667,0.0483333333333,0.0733333333333,0.035
YPL105C,0.075,0.0783333333333,0.0316666666667,0.0355555555556,0.035,0.0216666666667,0.0225,0.0253333333333,0.0479166666667,0.0483333333333,0.065,0.04
YPL106C,0.196018518519,0.195392156863,0.103827160494,0.109810606061,0.110763888889,0.0731899641577,0.0733541666667,0.0749312714777,0.152552083333,0.154222222222,0.184242424242,0.143101851852
YPL107W,0.115,0.0983333333333,0.0466666666667,0.0558333333333,0.0516666666667,0.0391666666667,0.0316666666667,0.0338888888889,,,,0.0683333333333
YPL108W,0.161666666667,,0.06,0.08,0.08,0.05,0.0383333333333,0.0458333333333,0.1,0.116666666667,0.15,0.095
YPL109C,,,0.0166666666667,0.025,0.0333333333333,0.0133333333333,0.0116666666667,0.0158333333333,,,,
YPL110C,0.0766666666667,0.0916666666667,0.03,0.04,0.035,0.02,0.025,0.025,0.075,0.0666666666667,0.08,0.065
YPL111W,0.155833333333,0.157916666667,0.0809090909091,0.0851282051282,0.0871296296296,0.0551428571429,0.055350877193,0.0579824561404,0.1215,0.122948717949,0.158611111111,0.114259259259
YPL112C,0.103333333333,0.0766666666667,0.0341666666667,0.0372222222222,0.0341666666667,0.0258333333333,0.0216666666667,0.0288888888889,0.055,0.0566666666667,0.0916666666667,0.0572222222222
YPL113C,,,,0.05,,,0.0341666666667,,,,,
YPL114W,,,,,,,,0.0,,,,
YPL115C,0.06,0.0466666666667,0.0211111111111,0.0241666666667,0.0275,0.0135714285714,0.0161111111111,0.0188888888889,0.04,0.0366666666667,0.0516666666667,0.03
YPL116W,,,0.0316666666667,0.0375,0.0333333333333,0.02,0.022,0.0245833333333,0.0516666666667,0.0583333333333,,
YPL117C,0.18,0.166666666667,0.0902777777778,0.101458333333,0.0981818181818,0.0701111111111,0.06525,0.0658333333333,0.136666666667,0.14119047619,0.164583333333,0.12619047619
YPL118W,0.0816666666667,0.0783333333333,0.04,0.0333333333333,0.0441666666667,0.0277777777778,0.026,0.0258333333333,0.0675,0.0591666666667,0.0683333333333,0.0633333333333
YPL119C-A,,,0.0,,,,,0.0,0.0,0.0,,
YPL120W,,,,0.0266666666667,0.035,0.0241666666667,0.015,0.015,,0.0533333333333,0.0816666666667,
YPL122C,,,0.0244444444444,0.0305555555556,0.0258333333333,0.02,0.0308333333333,0.0183333333333,0.0383333333333,0.0441666666667,0.055,0.0483333333333
YPL124W,,0.115,0.06,0.0591666666667,0.0583333333333,,,0.035,,,,
YPL125W,,0.065,0.0316666666667,0.0341666666667,0.0316666666667,0.0166666666667,0.0183333333333,0.0222222222222,0.0333333333333,0.0466666666667,0.075,0.0666666666667
YPL126W,0.0866666666667,0.0916666666667,0.0375,0.0466666666667,0.0475,0.0266666666667,0.0254761904762,0.03,0.065,0.0625,0.0933333333333,0.0616666666667
YPL127C,0.158333333333,0.161666666667,0.088,0.0869444444444,0.0933333333333,0.0581666666667,0.0586904761905,0.0580555555556,0.125833333333,0.118333333333,0.148333333333,0.118333333333
YPL128C,,0.08,0.0433333333333,0.025,0.04,0.0238888888889,0.0233333333333,0.0258333333333,0.055,,0.0783333333333,0.0516666666667
YPL129W,0.1425,0.144166666667,0.06875,0.0721428571429,0.0775,0.0461666666667,0.05,0.0498333333333,0.106111111111,0.106666666667,0.133888888889,0.0970833333333
YPL131W,0.242113821138,0.244102564103,0.139607843137,0.141757105943,0.144674479167,0.0981643625192,0.100160116448,0.101840909091,0.195040160643,0.191201550388,0.233611111111,0.185815972222
YPL132W,,,0.03,0.03,0.03,0.0233333333333,0.0258333333333,0.0266666666667,0.0533333333333,0.0466666666667,,
YPL133C,,,0.0216666666667,0.025,0.0233333333333,0.015,0.0141666666667,0.00916666666667,0.0366666666667,0.0216666666667,,
YPL134C,0.04,0.0666666666667,0.0316666666667,0.0241666666667,0.025,0.0175,0.014,0.0133333333333,0.0483333333333,0.0416666666667,,0.045
YPL135W,0.118333333333,0.123333333333,0.0655128205128,0.0661904761905,0.0683333333333,0.0455797101449,0.0438095238095,0.0461111111111,0.0958333333333,0.081,0.115,0.0863333333333
YPL137C,0.0366666666667,0.0266666666667,0.0172222222222,0.0227777777778,0.015,0.0120833333333,0.0113888888889,0.0116666666667,0.0283333333333,0.0225,0.0516666666667,0.0275
YPL138C,,,0.0383333333333,0.035,0.0394444444444,0.0225,0.0244444444444,0.0222222222222,0.0566666666667,0.0533333333333,0.0816666666667,0.0533333333333
YPL139C,0.15,0.16,0.065,0.0683333333333,0.0727777777778,0.0475,0.0561111111111,0.0525,0.109166666667,0.0991666666667,0.143333333333,0.103333333333
YPL140C,,,0.0241666666667,0.0266666666667,0.0283333333333,0.0175,0.0208333333333,0.0170833333333,,0.0533333333333,0.07,
YPL141C,,,,,,,0.0175,0.0183333333333,0.035,0.0366666666667,,
YPL142C,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0
YPL143W,0.225053763441,0.228939393939,0.128765432099,0.133807189542,0.135878787879,0.0946022727273,0.094056122449,0.096278659612,0.184109589041,0.182057291667,0.222074074074,0.176069958848
YPL144W,,,0.0433333333333,0.0216666666667,0.0433333333333,0.035,0.0258333333333,0.0233333333333,0.0666666666667,0.0783333333333,0.0916666666667,
YPL145C,,,0.0533333333333,0.065,0.065,0.0358333333333,0.0533333333333,0.0366666666667,,0.0866666666667,0.13,0.0916666666667
YPL146C,0.115,0.138333333333,0.0672222222222,0.07375,0.074,0.0485714285714,0.0505555555556,0.0477083333333,0.0966666666667,0.1125,0.125,0.1075
YPL147W,,,0.015,,0.00833333333333,0.02,,0.0108333333333,,0.0216666666667,,
YPL148C,,,,,,0.0,0.0,0.0,,,,
YPL149W,0.035,0.0166666666667,0.0155555555556,0.015,0.0120833333333,0.00833333333333,0.00857142857143,0.005625,0.0172222222222,0.0211111111111,0.03,0.0211111111111
YPL150W,,0.04,0.0133333333333,0.0191666666667,0.0258333333333,0.0108333333333,0.0141666666667,0.0108333333333,0.03,0.0233333333333,0.0516666666667,0.0291666666667
YPL151C,0.055,0.07,0.017,0.0233333333333,0.0304166666667,0.023,0.015,0.015303030303,0.0416666666667,0.04,0.0575,0.04
YPL152W,,0.08,0.0316666666667,0.0358333333333,0.04,0.03,0.0208333333333,0.0308333333333,0.0633333333333,,0.0866666666667,0.0566666666667
YPL153C,,,0.0275,0.0341666666667,0.03,,,,,,,
YPL154C,0.150555555556,0.156111111111,0.0749122807018,0.0774509803922,0.081875,0.052619047619,0.0560555555556,0.0550666666667,0.119166666667,0.121166666667,0.155277777778,0.106666666667
YPL155C,,,,,0.0333333333333,,0.015,0.015,0.045,,,0.0366666666667
