IMD1,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.111111,0.590909
YAR075W,0.113171,0.107143,0.088235,0.064396,0.000000,0.081081,0.050000,0.073171,0.000000,0.103448,0.018868,0.148780,0.142857,0.000000,0.000000,0.191667,1.035714,0.060000,0.016667,0.019231,0.111111,0.146465
ECM15,46.000000,54.000000,43.000000,69.000000,73.000000,36.000000,54.000000,44.000000,24.000000,26.000000,41.000000,33.000000,52.000000,36.000000,42.000000,44.000000,37.000000,34.000000,47.000000,49.000000,49.000000,49.000000
HTB2,227.541568,32.000000,101.000000,290.585513,438.082818,253.000000,241.000000,147.000000,60.000000,41.646154,54.000000,35.000000,43.000000,131.000000,385.000000,327.676289,154.000000,78.000000,70.000000,118.000000,235.559242,356.000000
HTA2,217.423301,18.000000,64.572687,152.673021,324.123050,208.333333,227.249541,152.481132,60.945736,33.000000,37.000000,25.000000,25.288889,109.000000,358.526795,385.000000,186.543605,54.401460,50.822581,106.000000,247.979167,367.150432
UTP20,54.000000,27.000000,24.000000,29.000000,29.000000,30.000000,41.000000,60.000000,36.000000,30.000000,43.000000,38.000000,35.000000,25.000000,40.000000,47.000000,32.000000,31.000000,43.000000,37.000000,27.000000,53.000000
PDR3,7.000000,0.000000,1.000000,3.000000,3.000000,2.000000,6.000000,10.000000,2.000000,2.000000,2.000000,5.000000,4.000000,4.000000,3.000000,5.000000,5.000000,3.000000,1.000000,2.000000,4.000000,6.000000
LDB7,22.000000,24.000000,6.000000,13.000000,14.000000,10.000000,23.000000,22.000000,14.000000,16.000000,25.000000,11.000000,25.000000,11.000000,29.000000,19.000000,14.000000,16.000000,19.000000,23.000000,25.000000,31.000000
SLA1,41.000000,25.000000,23.000000,27.000000,34.000000,19.000000,28.000000,25.000000,14.000000,25.000000,44.000000,31.000000,40.000000,13.000000,32.000000,36.000000,34.000000,33.000000,35.000000,27.000000,24.000000,41.000000
HIR1,11.000000,8.000000,8.000000,14.000000,23.000000,8.000000,21.000000,18.000000,2.000000,9.000000,8.000000,8.000000,15.000000,4.000000,9.000000,9.000000,15.000000,10.000000,16.000000,20.000000,17.000000,9.000000
ALK2,20.000000,4.000000,17.000000,21.000000,15.000000,13.000000,22.000000,15.000000,4.000000,3.000000,13.000000,14.000000,17.000000,18.000000,28.000000,16.000000,15.000000,8.000000,12.000000,16.000000,12.000000,18.000000
YBL010C,8.000000,5.000000,10.000000,6.000000,6.000000,4.000000,5.000000,5.000000,2.000000,1.000000,6.000000,2.000000,7.000000,3.000000,4.000000,4.000000,9.000000,2.000000,8.000000,6.000000,5.000000,10.000000
SCT1,50.000000,29.000000,29.000000,31.000000,35.000000,38.000000,61.000000,51.000000,34.000000,30.000000,47.000000,45.000000,40.000000,29.000000,55.000000,48.000000,66.000000,51.000000,63.000000,66.000000,47.000000,53.000000
YBL012C,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FMT1,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
RRN6,8.000000,3.000000,5.000000,4.000000,6.000000,5.000000,10.000000,7.000000,7.000000,5.000000,6.000000,3.000000,7.000000,10.000000,3.000000,9.000000,5.000000,3.000000,12.000000,8.000000,3.000000,4.000000
ACH1,9.000000,2.000000,7.000000,10.000000,11.000000,10.000000,4.000000,5.000000,2.000000,5.000000,12.000000,6.000000,6.000000,5.000000,10.000000,6.000000,7.000000,8.000000,7.000000,14.000000,12.000000,9.000000
FUS3,16.000000,41.000000,6.000000,6.000000,5.000000,6.000000,11.000000,7.000000,5.000000,4.000000,11.000000,4.000000,5.000000,9.000000,10.000000,7.000000,6.000000,10.000000,11.000000,6.000000,13.000000,16.000000
